Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Music,Career_Talk,Faculty,2.0,Weekday,Afternoon,14,1,0.045023026994753246,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,52,Low
Tech,Guest_Lecture,Industry,1.5,Weekend,Afternoon,1,0,0.8228322448405585,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46,Low
Tech,Workshop,Alumni,2.0,Weekday,Afternoon,7,0,0.2891383189310063,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,7,0,0.5154418584656767,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,Medium
Tech,Workshop,Faculty,1.5,Weekend,Afternoon,4,0,0.9026829399495103,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100,Medium
Law,Career_Talk,Faculty,1.0,Weekday,Afternoon,1,1,0.01988559661445477,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,74,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,2,0,0.5473952873473221,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,68,Low
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,11,1,0.955493065567245,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,125,Medium
Business,Guest_Lecture,Alumni,2.0,Weekend,Evening,9,0,0.8092844759453763,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,62,Low
Business,Workshop,Industry,2.0,Weekday,Afternoon,8,1,0.21931120853995112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46,Low
Tech,Guest_Lecture,Faculty,1.0,Weekend,Evening,3,0,0.20087588859849081,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,104,Medium
Law,Workshop,Alumni,1.5,Weekday,Morning,8,1,0.7624865159743541,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,111,Medium
Law,Guest_Lecture,Faculty,1.0,Weekend,Evening,3,1,0.07973056348685936,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,55,Low
Business,Career_Talk,Faculty,1.5,Weekend,Afternoon,5,1,0.5993623536360873,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,74,Medium
Business,Career_Talk,Industry,1.0,Weekend,Evening,14,0,0.23410246519766253,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,57,Low
Tech,Workshop,Industry,1.5,Weekday,Evening,7,1,0.8392572037844545,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,85,Medium
Tech,Guest_Lecture,Faculty,2.5,Weekday,Morning,1,0,0.3794161310577917,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,43,Low
Law,Career_Talk,Industry,1.5,Weekend,Evening,9,1,0.414972430417339,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,74,Medium
Business,Career_Talk,Industry,2.0,Weekday,Evening,3,1,0.7944153655517987,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,79,Medium
Business,Workshop,Alumni,2.0,Weekend,Evening,1,0,0.08808768021154667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,75,Medium
Tech,Workshop,Industry,1.0,Weekend,Afternoon,10,0,0.6009613117511647,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,89,Medium
Design,Career_Talk,Industry,1.0,Weekday,Afternoon,9,0,0.9626197926324276,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,115,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,4,1,0.650375741509366,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,97,Medium
Music,Workshop,Faculty,1.5,Weekday,Morning,11,0,0.08179202075995373,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,78,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,3,0,0.9085327269826057,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,84,Medium
Law,Workshop,Faculty,1.5,Weekday,Morning,8,1,0.1289470068656554,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94,Medium
Tech,Career_Talk,Faculty,1.5,Weekday,Afternoon,8,1,0.3688467190907373,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,99,Medium
Design,Workshop,Industry,1.0,Weekend,Evening,2,0,0.18167859097903805,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,42,Low
Law,Guest_Lecture,Faculty,1.0,Weekday,Evening,10,0,0.721852752928727,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,77,Medium
Business,Career_Talk,Industry,2.5,Weekday,Evening,8,0,0.26489170777073967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,77,Medium
Law,Career_Talk,Faculty,1.0,Weekday,Evening,7,1,0.2611090850083907,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,41,Low
Business,Career_Talk,Industry,2.0,Weekday,Evening,11,0,0.4135594637449612,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65,Low
Tech,Career_Talk,Industry,1.0,Weekday,Evening,11,0,0.2860946163306005,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,76,Medium
Tech,Workshop,Faculty,1.0,Weekend,Afternoon,7,1,0.7845575176371596,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99,Medium
Law,Career_Talk,Industry,1.0,Weekend,Evening,12,0,0.5266832306532706,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,58,Low
Tech,Career_Talk,Faculty,2.5,Weekday,Evening,1,1,0.5559207892646867,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,55,Low
Tech,Guest_Lecture,Faculty,1.0,Weekend,Evening,9,1,0.16162619928572153,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,84,Medium
Music,Workshop,Alumni,2.0,Weekday,Evening,4,1,0.9134895461576679,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,54,Low
Tech,Workshop,Industry,1.0,Weekday,Afternoon,9,0,0.3488855872876909,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,79,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,9,0,0.3773800459912747,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,Low
Tech,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,12,0,0.24238925803251832,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,56,Low
Tech,Workshop,Industry,1.5,Weekday,Evening,8,0,0.9601875838397951,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,85,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,1,0,0.6070527391629915,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,83,Medium
Business,Guest_Lecture,Alumni,1.0,Weekday,Morning,14,0,0.06095619727505397,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,79,Medium
Tech,Workshop,Faculty,2.0,Weekend,Morning,8,0,0.192611886100586,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,112,Medium
Music,Career_Talk,Alumni,1.5,Weekday,Afternoon,2,0,0.480446396959188,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,63,Low
Music,Workshop,Faculty,1.0,Weekend,Morning,2,0,0.18785227270092875,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,Low
Business,Workshop,Industry,1.5,Weekday,Afternoon,1,0,0.6050355883674707,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,50,Low
Law,Workshop,Alumni,1.0,Weekday,Morning,4,1,0.30789722067961256,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,52,Low
Tech,Career_Talk,Industry,1.5,Weekend,Morning,4,0,0.3496143170869406,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,56,Low
Law,Career_Talk,Faculty,1.5,Weekday,Evening,14,1,0.7866567457367423,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,106,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,12,1,0.5243727382723925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,68,Low
Music,Workshop,Alumni,1.5,Weekday,Evening,1,1,0.11302838613384769,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,36,Low
Law,Workshop,Alumni,1.5,Weekend,Morning,5,1,0.3718946745802041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,72,Medium
Tech,Workshop,Industry,2.5,Weekday,Afternoon,5,1,0.89634197106539,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,104,Medium
Music,Guest_Lecture,Faculty,2.0,Weekday,Morning,7,0,0.8461588435172208,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,27,Low
Business,Workshop,Industry,1.5,Weekday,Morning,3,0,0.7598421853017254,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,55,Low
Law,Guest_Lecture,Faculty,2.0,Weekday,Morning,4,1,0.8435270991516364,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,97,Medium
Music,Workshop,Faculty,1.0,Weekday,Afternoon,8,1,0.09150894015976296,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,65,Low
Law,Guest_Lecture,Industry,2.0,Weekend,Morning,8,0,0.12217414137993221,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101,Medium
Law,Workshop,Faculty,1.0,Weekend,Evening,12,1,0.018636949259979274,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,48,Low
Design,Workshop,Faculty,1.0,Weekday,Afternoon,13,1,0.125027354280574,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,104,Medium
Music,Workshop,Faculty,1.5,Weekend,Morning,6,1,0.8235474751961035,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,97,Medium
Business,Workshop,Alumni,1.0,Weekday,Evening,12,0,0.037928863683989955,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,Low
Law,Workshop,Faculty,2.0,Weekday,Afternoon,12,0,0.4651790347131841,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38,Low
Law,Career_Talk,Faculty,1.5,Weekday,Afternoon,5,0,0.2471163215827189,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,56,Low
Law,Workshop,Industry,1.0,Weekend,Afternoon,7,0,0.8324988627516464,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,52,Low
Tech,Workshop,Industry,1.5,Weekend,Evening,9,0,0.8028653475558326,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,66,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,13,0,0.7659947248849972,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,112,Medium
Tech,Guest_Lecture,Industry,2.0,Weekday,Evening,11,1,0.37825639439977254,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,131,High
Law,Career_Talk,Industry,2.0,Weekday,Afternoon,12,0,0.9255907815709237,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,88,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,12,1,0.895858433137935,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,148,High
Law,Guest_Lecture,Faculty,2.0,Weekday,Evening,3,0,0.6508149066735311,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,75,Medium
Music,Career_Talk,Industry,1.5,Weekend,Afternoon,3,1,0.61259238189703,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,61,Low
Tech,Workshop,Faculty,1.0,Weekend,Evening,13,1,0.3369456492633127,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,82,Medium
Design,Career_Talk,Alumni,1.5,Weekday,Evening,7,1,0.7358886290051275,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,32,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Afternoon,3,0,0.9384895017100091,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,106,Medium
Design,Workshop,Faculty,1.0,Weekday,Afternoon,5,0,0.3162151525457473,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,54,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,7,0,0.28592959343806457,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,89,Medium
Law,Workshop,Faculty,2.0,Weekend,Morning,8,1,0.26358272863297105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,91,Medium
Design,Workshop,Faculty,2.5,Weekday,Afternoon,3,1,0.9831570390869778,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,116,Medium
Design,Career_Talk,Industry,2.5,Weekday,Afternoon,4,0,0.540317638743148,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,77,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,6,0,0.9675687558507867,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,91,Medium
Law,Guest_Lecture,Alumni,1.5,Weekday,Evening,3,0,0.6173794517255069,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,43,Low
Design,Career_Talk,Industry,2.0,Weekday,Evening,14,0,0.2934611748027144,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Morning,1,1,0.5863959054237461,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,86,Medium
Design,Workshop,Faculty,1.5,Weekday,Afternoon,11,0,0.15544640655386122,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,40,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,5,1,0.44810030711301196,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80,Medium
Law,Career_Talk,Faculty,1.5,Weekday,Afternoon,8,0,0.4428756143026158,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,96,Medium
Business,Workshop,Faculty,2.0,Weekday,Morning,5,0,0.5765387630544204,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,61,Low
Tech,Workshop,Industry,1.0,Weekend,Afternoon,14,0,0.38724179538824255,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,64,Low
Design,Guest_Lecture,Alumni,1.0,Weekday,Evening,14,1,0.4551365118553118,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,95,Medium
Law,Career_Talk,Faculty,2.0,Weekday,Afternoon,6,1,0.8761551946628269,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,99,Medium
Law,Workshop,Faculty,1.5,Weekend,Evening,1,1,0.18039125645620746,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,48,Low
Business,Workshop,Industry,1.0,Weekend,Afternoon,3,0,0.9226490567956721,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,128,Medium
Law,Career_Talk,Industry,1.0,Weekday,Afternoon,11,0,0.5385415771830346,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,79,Medium
Tech,Workshop,Faculty,2.5,Weekday,Evening,12,1,0.6288732786103199,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,119,Medium
Business,Workshop,Faculty,1.5,Weekday,Morning,1,1,0.1042650562824946,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,57,Low
Music,Guest_Lecture,Industry,1.5,Weekday,Afternoon,1,0,0.145257918301412,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20,Low
Music,Workshop,Faculty,1.5,Weekday,Evening,7,0,0.7325706764133266,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,51,Low
Tech,Workshop,Faculty,2.5,Weekday,Morning,12,0,0.9006603387812747,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,108,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,11,1,0.51885543571899,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,112,Medium
Design,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,1,0,0.1675262643103611,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Evening,14,0,0.796915332504131,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,73,Medium
Tech,Workshop,Faculty,2.0,Weekday,Afternoon,4,0,0.9175312500743915,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,70,Low
Music,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,4,1,0.670177787618894,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,56,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Evening,5,0,0.18286340337425733,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,Low
Tech,Career_Talk,Alumni,1.0,Weekday,Afternoon,11,0,0.4124700863858096,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,73,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,5,1,0.9398359395626684,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,53,Low
Law,Guest_Lecture,Industry,1.5,Weekday,Evening,10,0,0.1915803856419257,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,76,Medium
Design,Career_Talk,Faculty,1.5,Weekday,Morning,4,0,0.17075329801297112,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44,Low
Business,Career_Talk,Alumni,1.0,Weekday,Evening,2,0,0.7017905173630823,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,Low
Tech,Workshop,Alumni,2.0,Weekday,Evening,2,0,0.5431055300277255,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,76,Medium
Tech,Career_Talk,Industry,1.0,Weekday,Evening,7,0,0.20473336778205053,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29,Low
Design,Career_Talk,Industry,2.0,Weekday,Morning,1,0,0.6165191878077689,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84,Medium
Law,Workshop,Industry,1.0,Weekend,Afternoon,8,0,0.9366747120726832,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80,Medium
Design,Workshop,Alumni,2.5,Weekday,Evening,11,1,0.8551967138029222,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,70,Low
Business,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,8,1,0.006531984732846441,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,105,Medium
Design,Workshop,Faculty,1.5,Weekday,Afternoon,7,0,0.8767800924673723,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,99,Medium
Law,Guest_Lecture,Industry,1.0,Weekend,Afternoon,3,1,0.6269020223972015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,98,Medium
Business,Guest_Lecture,Alumni,1.0,Weekday,Morning,3,0,0.2671257121717344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27,Low
Tech,Workshop,Industry,2.0,Weekday,Evening,2,1,0.0934197735394161,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38,Low
Business,Workshop,Industry,1.5,Weekday,Evening,2,0,0.971206373809002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45,Low
Design,Career_Talk,Industry,2.0,Weekday,Morning,8,0,0.029037676815689806,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,54,Low
Design,Workshop,Faculty,1.5,Weekend,Morning,4,0,0.18461939242821568,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57,Low
Business,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,10,0,0.671247576016628,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,54,Low
Design,Workshop,Industry,2.0,Weekend,Morning,5,0,0.7579487288774396,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,49,Low
