Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Design,Guest_Lecture,Industry,2.5,Weekday,Evening,8,1,0.834485236485759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,55,Low
Music,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,13,1,0.8529066982583187,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123,High
Business,Guest_Lecture,Faculty,1.0,Weekend,Evening,6,0,0.2156908447677639,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,Low
Design,Guest_Lecture,Faculty,2.5,Weekday,Morning,12,0,0.22681586361168693,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,98,Medium
Tech,Career_Talk,Faculty,1.5,Weekday,Evening,1,1,0.7125116273766742,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,92,Medium
Tech,Workshop,Faculty,1.5,Weekday,Evening,13,0,0.9621209748774951,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,84,Medium
Music,Career_Talk,Industry,1.5,Weekend,Afternoon,10,1,0.5308190061458566,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,114,Medium
Design,Guest_Lecture,Industry,1.0,Weekday,Afternoon,14,0,0.3761182860490402,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,87,Medium
Design,Workshop,Industry,1.0,Weekday,Afternoon,13,1,0.030662478946436922,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,89,Medium
Design,Career_Talk,Industry,1.0,Weekday,Evening,7,0,0.7897178854441042,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,49,Low
Law,Career_Talk,Faculty,1.5,Weekday,Afternoon,10,1,0.2555488103802117,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,89,Medium
Music,Career_Talk,Faculty,1.5,Weekday,Evening,5,0,0.19900602582490678,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,33,Low
Music,Career_Talk,Industry,1.5,Weekday,Afternoon,14,0,0.2128903701846423,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,53,Low
Music,Workshop,Faculty,1.0,Weekday,Evening,3,0,0.6718399537178883,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,72,Medium
Music,Workshop,Industry,1.0,Weekday,Afternoon,3,0,0.4118864791976703,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,75,Medium
Business,Workshop,Faculty,1.5,Weekend,Afternoon,6,0,0.8088043154205233,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,70,Medium
Design,Career_Talk,Alumni,1.0,Weekend,Morning,7,0,0.09131150571825375,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,57,Low
Business,Career_Talk,Industry,2.0,Weekday,Evening,4,1,0.6866415203666608,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,69,Medium
Tech,Career_Talk,Faculty,1.5,Weekend,Afternoon,14,1,0.8683356122318642,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,145,High
Design,Career_Talk,Industry,1.5,Weekend,Afternoon,12,1,0.8521311850273646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,121,High
Music,Guest_Lecture,Industry,1.5,Weekday,Morning,3,0,0.16860103275910687,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,15,Low
Law,Workshop,Faculty,1.5,Weekday,Evening,12,0,0.5981509156714984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,20,Low
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,5,0,0.954782443841576,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,50,Low
Design,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,7,0,0.7988273420445507,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,96,Medium
Law,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,14,1,0.8615970328398913,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86,Medium
Business,Workshop,Faculty,1.5,Weekend,Afternoon,12,0,0.9283620133292847,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,105,Medium
Law,Career_Talk,Faculty,1.5,Weekend,Evening,5,0,0.11247666378035648,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,51,Low
Tech,Guest_Lecture,Industry,1.5,Weekday,Afternoon,9,1,0.1840791591562979,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,99,Medium
Design,Workshop,Industry,2.0,Weekend,Evening,12,1,0.7954431449816134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,97,Medium
Law,Career_Talk,Faculty,2.0,Weekend,Morning,9,0,0.7934705638590057,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,92,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,4,0,0.10159713002218851,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,Low
Design,Guest_Lecture,Industry,1.0,Weekend,Evening,12,0,0.8582934920763076,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,109,Medium
Design,Workshop,Industry,2.0,Weekend,Evening,5,0,0.3089726922636631,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,37,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,12,1,0.9241476173447073,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,High
Design,Workshop,Industry,1.5,Weekend,Evening,8,0,0.061981329646803474,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,62,Low
Design,Guest_Lecture,Faculty,1.5,Weekend,Evening,12,1,0.6065261858178742,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,60,Low
Music,Guest_Lecture,Faculty,1.5,Weekday,Evening,12,0,0.9842811896466638,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78,Medium
Law,Career_Talk,Faculty,2.0,Weekday,Evening,8,1,0.5886834973199189,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,104,Medium
Tech,Career_Talk,Alumni,1.5,Weekday,Afternoon,5,0,0.1148505106879052,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,58,Low
Business,Workshop,Faculty,2.0,Weekday,Evening,5,1,0.08978910960276865,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,25,Low
Design,Career_Talk,Industry,2.0,Weekday,Evening,1,1,0.5725248150887665,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,Medium
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,6,0,0.72702785381556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,83,Medium
Business,Workshop,Faculty,1.0,Weekday,Evening,3,0,0.8002309749462739,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,42,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,10,1,0.5822473301193173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,89,Medium
Music,Career_Talk,Faculty,1.0,Weekday,Afternoon,10,0,0.304685989395457,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,72,Medium
Music,Career_Talk,Faculty,1.0,Weekday,Afternoon,13,1,0.10129505846081321,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,79,Medium
Business,Career_Talk,Industry,1.0,Weekend,Morning,3,1,0.6577344816045383,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,68,Medium
Business,Workshop,Industry,2.0,Weekday,Afternoon,11,0,0.5556128210885397,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,102,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,4,0,0.2582483814309505,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,43,Low
Music,Workshop,Industry,1.0,Weekday,Afternoon,12,0,0.9504854966014277,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,95,Medium
Law,Guest_Lecture,Alumni,1.5,Weekday,Morning,12,0,0.5665149418445985,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,107,Medium
Design,Guest_Lecture,Industry,2.0,Weekday,Afternoon,5,1,0.7821536764649747,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,47,Low
Design,Workshop,Industry,1.0,Weekday,Evening,14,0,0.6068154055966408,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,24,Low
Tech,Guest_Lecture,Faculty,2.5,Weekday,Afternoon,7,0,0.15494955130185084,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35,Low
Tech,Guest_Lecture,Alumni,2.0,Weekday,Evening,9,0,0.9308753629360198,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,42,Low
Tech,Guest_Lecture,Faculty,2.0,Weekend,Morning,11,0,0.5757931196380842,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,29,Low
Tech,Workshop,Industry,2.0,Weekday,Afternoon,9,1,0.6484858774307942,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,127,High
Tech,Workshop,Industry,2.0,Weekend,Evening,13,1,0.5168033567515933,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,105,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Evening,1,1,0.771059034996389,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,87,Medium
Design,Guest_Lecture,Faculty,2.0,Weekday,Evening,8,0,0.9437002267692199,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,58,Low
Music,Workshop,Industry,1.0,Weekday,Evening,12,0,0.3299383156730431,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,53,Low
Business,Workshop,Alumni,1.0,Weekday,Morning,1,1,0.8507091530813461,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55,Low
Music,Career_Talk,Faculty,2.5,Weekend,Afternoon,7,0,0.11763062751180875,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,54,Low
Law,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,13,1,0.4259861791154115,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88,Medium
Business,Workshop,Industry,1.0,Weekday,Evening,5,0,0.8965930112137535,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,34,Low
Music,Guest_Lecture,Alumni,1.0,Weekend,Afternoon,2,0,0.583114119039799,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30,Low
Music,Guest_Lecture,Faculty,1.5,Weekday,Evening,6,0,0.0387269907053257,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,Low
Business,Workshop,Industry,2.0,Weekday,Evening,8,0,0.36702642481103076,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,95,Medium
Design,Workshop,Industry,2.0,Weekday,Morning,2,1,0.7193280394646943,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,89,Medium
Design,Career_Talk,Industry,1.0,Weekend,Afternoon,7,0,0.32473927739708475,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,61,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Afternoon,10,0,0.24101754776248985,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,57,Low
Law,Workshop,Industry,1.0,Weekday,Morning,14,0,0.8016015563298401,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,136,High
Business,Guest_Lecture,Industry,2.0,Weekday,Afternoon,10,1,0.24670710789706252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,Medium
Tech,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,2,0,0.20376790461209238,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,27,Low
Tech,Guest_Lecture,Faculty,2.0,Weekday,Morning,14,1,0.6941733225610318,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,108,Medium
Design,Workshop,Faculty,1.5,Weekday,Morning,10,0,0.6924612270326376,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,74,Medium
Tech,Workshop,Faculty,1.0,Weekday,Morning,12,0,0.0015504790230509435,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,59,Low
Business,Workshop,Industry,1.0,Weekday,Afternoon,5,1,0.5620707567067045,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,66,Medium
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,1,0,0.06331588016798151,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,54,Low
Music,Guest_Lecture,Faculty,2.0,Weekday,Morning,7,0,0.9097372504715044,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,85,Medium
Tech,Career_Talk,Faculty,1.5,Weekday,Evening,6,1,0.7383043672067426,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,96,Medium
Business,Workshop,Industry,2.5,Weekday,Morning,6,0,0.7346857059160764,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52,Low
Law,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,14,1,0.7402207461486474,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,105,Medium
Tech,Guest_Lecture,Faculty,2.5,Weekend,Afternoon,5,0,0.18541123950959248,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,38,Low
Tech,Guest_Lecture,Alumni,1.0,Weekday,Morning,4,1,0.10607483318867639,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60,Low
Design,Workshop,Faculty,1.0,Weekday,Evening,13,0,0.44874285823979576,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,34,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Evening,13,0,0.6994229116202048,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,79,Medium
Business,Workshop,Alumni,1.0,Weekday,Afternoon,11,0,0.99292193966738,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,72,Medium
Law,Workshop,Alumni,1.0,Weekend,Evening,2,0,0.2785122983713907,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16,Low
Design,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,13,0,0.9085382541813771,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120,High
Tech,Workshop,Alumni,1.5,Weekday,Evening,1,1,0.07686960252325992,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,71,Medium
Design,Workshop,Alumni,2.0,Weekday,Afternoon,12,0,0.3008851642889977,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,24,Low
Design,Career_Talk,Faculty,2.0,Weekday,Morning,11,0,0.41076090910337404,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21,Low
Tech,Workshop,Industry,2.0,Weekday,Afternoon,6,0,0.3537518584708995,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24,Low
Design,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,3,0,0.8333528217809294,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,80,Medium
Business,Career_Talk,Faculty,2.5,Weekday,Evening,1,0,0.43666138595227955,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,54,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Morning,1,0,0.7685201639341014,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,66,Medium
Tech,Workshop,Faculty,2.5,Weekday,Morning,5,0,0.8837003454694207,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,122,High
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,7,1,0.5061714354131117,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,94,Medium
Tech,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,5,0,0.3841217476438521,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,67,Medium
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,9,0,0.002324681439104026,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,35,Low
Design,Guest_Lecture,Industry,1.0,Weekend,Afternoon,2,1,0.7291745648169945,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,75,Medium
Tech,Career_Talk,Faculty,1.0,Weekend,Afternoon,10,0,0.9623272805816424,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,84,Medium
Music,Workshop,Industry,1.5,Weekday,Morning,3,0,0.23827153347816388,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,43,Low
Business,Workshop,Industry,2.0,Weekend,Evening,7,0,0.9361936401958819,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,72,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,1,0,0.9810362901468077,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,78,Medium
Music,Guest_Lecture,Alumni,1.0,Weekend,Evening,14,0,0.6626580861103176,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,7,1,0.6366933694109738,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,79,Medium
Tech,Workshop,Industry,1.5,Weekday,Evening,6,1,0.8399695776923453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92,Medium
Tech,Workshop,Faculty,1.5,Weekday,Evening,3,0,0.9737439382385699,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,58,Low
Business,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,4,0,0.6239166093111381,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,86,Medium
Business,Career_Talk,Industry,1.5,Weekday,Evening,4,0,0.02253274849649889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14,Low
Law,Workshop,Industry,2.0,Weekday,Morning,2,0,0.7601293497017243,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,44,Low
Law,Career_Talk,Faculty,1.0,Weekend,Morning,7,0,0.29903795929167065,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20,Low
Design,Workshop,Alumni,1.0,Weekday,Evening,3,0,0.5092305542743248,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,Low
Tech,Workshop,Industry,1.0,Weekday,Morning,3,0,0.6238398095872812,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,67,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Evening,2,0,0.3695307783669961,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,37,Low
Tech,Workshop,Faculty,1.0,Weekday,Morning,1,0,0.11865722965145009,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,76,Medium
Law,Guest_Lecture,Industry,1.5,Weekday,Morning,12,1,0.5421271743377968,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,124,High
Law,Workshop,Faculty,2.0,Weekday,Afternoon,11,1,0.47706744546406143,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,99,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Evening,10,1,0.9767467038201549,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,125,High
Law,Workshop,Industry,1.0,Weekend,Evening,13,0,0.07851558443137663,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,53,Low
Business,Career_Talk,Industry,1.0,Weekend,Evening,7,0,0.8685302557989589,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,74,Medium
Tech,Career_Talk,Industry,2.5,Weekday,Evening,5,0,0.494292468644308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,42,Low
Design,Workshop,Faculty,1.5,Weekday,Evening,7,0,0.21023746599101967,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,Low
Law,Workshop,Faculty,2.0,Weekend,Morning,7,0,0.29464617670396775,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,65,Medium
Tech,Career_Talk,Faculty,2.0,Weekend,Evening,2,0,0.008608752575068435,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,21,Low
